"Municipal key figures 1987-2023"

"Lumijoki";"Share of jobs in services, %";.
"Lumparland";"Population";366
"Lumparland";"Population change from the previous year, %";1.7
"Lumparland";"Persons aged under 15, %";12.8
"Lumparland";"Persons aged 15 to 64, %";57.7
"Lumparland";"Persons aged 64 or over, %";29.5
"Lumparland";"Swedish-speaking, %";84.7
"Lumparland";"Foreign citizens, %";11.5
"Lumparland";"Degree of urbanisation, %";.
"Lumparland";"Excess of births, persons";0
"Lumparland";"Intermunicipal migration gain/loss, persons";2
"Lumparland";"Families";110
"Lumparland";"Household-dwelling units";165
"Lumparland";"Household-dwelling units living in terraced houses and detached houses, %";97.0
"Lumparland";"Household-dwelling units living in rental dwellings, %";.
"Lumparland";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Lumparland";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Lumparland";"Economic dependency ratio";.
"Lumparland";"Workplace self-sufficiency";.
"Lumparland";"Employed labour force resident in the area";.
"Lumparland";"Employment rate of persons aged 20 to 64, %";.
"Lumparland";"Employees working in their municipality of residence, share of employed persons, %";.
"Lumparland";"Share of unemployed persons in the labour force, %";.
"Lumparland";"Share of pensioners in the population, %";.
"Lumparland";"Jobs in the area";.
"Lumparland";"Share of jobs in primary production, %";.
"Lumparland";"Share of jobs in secondary production, %";.
"Lumparland";"Share of jobs in services, %";.
"Larsmo";"Population";5843
"Larsmo";"Population change from the previous year, %";1.9
"Larsmo";"Persons aged under 15, %";29.4
"Larsmo";"Persons aged 15 to 64, %";56.3
"Larsmo";"Persons aged 64 or over, %";14.3
"Larsmo";"Swedish-speaking, %";91.5
"Larsmo";"Foreign citizens, %";3.1
"Larsmo";"Degree of urbanisation, %";.
"Larsmo";"Excess of births, persons";81
"Larsmo";"Intermunicipal migration gain/loss, persons";-9
"Larsmo";"Families";1480
"Larsmo";"Household-dwelling units";1863
"Larsmo";"Household-dwelling units living in terraced houses and detached houses, %";94.6
"Larsmo";"Household-dwelling units living in rental dwellings, %";.
"Larsmo";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Larsmo";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Larsmo";"Economic dependency ratio";.
"Larsmo";"Workplace self-sufficiency";.
"Larsmo";"Employed labour force resident in the area";.
"Larsmo";"Employment rate of persons aged 20 to 64, %";.
"Larsmo";"Employees working in their municipality of residence, share of employed persons, %";.
"Larsmo";"Share of unemployed persons in the labour force, %";.
"Larsmo";"Share of pensioners in the population, %";.
"Larsmo";"Jobs in the area";.
"Larsmo";"Share of jobs in primary production, %";.
"Larsmo";"Share of jobs in secondary production, %";.
"Larsmo";"Share of jobs in services, %";.
"Luumäki";"Population";4396
"Luumäki";"Population change from the previous year, %";-0.6
"Luumäki";"Persons aged under 15, %";11.2
"Luumäki";"Persons aged 15 to 64, %";52.4
"Luumäki";"Persons aged 64 or over, %";36.4
"Luumäki";"Swedish-speaking, %";0.3
"Luumäki";"Foreign citizens, %";3.2
"Luumäki";"Degree of urbanisation, %";.
"Luumäki";"Excess of births, persons";-34
"Luumäki";"Intermunicipal migration gain/loss, persons";-32
"Luumäki";"Families";1210
"Luumäki";"Household-dwelling units";2357
"Luumäki";"Household-dwelling units living in terraced houses and detached houses, %";87.6
"Luumäki";"Household-dwelling units living in rental dwellings, %";.
"Luumäki";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Luumäki";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Luumäki";"Economic dependency ratio";.
"Luumäki";"Workplace self-sufficiency";.
"Luumäki";"Employed labour force resident in the area";.
"Luumäki";"Employment rate of persons aged 20 to 64, %";.
"Luumäki";"Employees working in their municipality of residence, share of employed persons, %";.
"Luumäki";"Share of unemployed persons in the labour force, %";.
"Luumäki";"Share of pensioners in the population, %";.
"Luumäki";"Jobs in the area";.
"Luumäki";"Share of jobs in primary production, %";.
"Luumäki";"Share of jobs in secondary production, %";.
"Luumäki";"Share of jobs in services, %";.
"Malax";"Population";5456
"Malax";"Population change from the previous year, %";-0.4
"Malax";"Persons aged under 15, %";15.8
"Malax";"Persons aged 15 to 64, %";54.7
"Malax";"Persons aged 64 or over, %";29.5
"Malax";"Swedish-speaking, %";84.8
"Malax";"Foreign citizens, %";4.8
"Malax";"Degree of urbanisation, %";.
"Malax";"Excess of births, persons";-15
"Malax";"Intermunicipal migration gain/loss, persons";-44
"Malax";"Families";1563
"Malax";"Household-dwelling units";2546
"Malax";"Household-dwelling units living in terraced houses and detached houses, %";95.3
"Malax";"Household-dwelling units living in rental dwellings, %";.
"Malax";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Malax";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Malax";"Economic dependency ratio";.
"Malax";"Workplace self-sufficiency";.
"Malax";"Employed labour force resident in the area";.
"Malax";"Employment rate of persons aged 20 to 64, %";.
"Malax";"Employees working in their municipality of residence, share of employed persons, %";.
"Malax";"Share of unemployed persons in the labour force, %";.
"Malax";"Share of pensioners in the population, %";.
"Malax";"Jobs in the area";.
"Malax";"Share of jobs in primary production, %";.
"Malax";"Share of jobs in secondary production, %";.
"Malax";"Share of jobs in services, %";.
"Mariehamn";"Population";11812
"Mariehamn";"Population change from the previous year, %";0.5
"Mariehamn";"Persons aged under 15, %";13.8
"Mariehamn";"Persons aged 15 to 64, %";59.9
"Mariehamn";"Persons aged 64 or over, %";26.3
"Mariehamn";"Swedish-speaking, %";81.5
"Mariehamn";"Foreign citizens, %";15.3
"Mariehamn";"Degree of urbanisation, %";.
"Mariehamn";"Excess of births, persons";-35
"Mariehamn";"Intermunicipal migration gain/loss, persons";-20
"Mariehamn";"Families";2982
"Mariehamn";"Household-dwelling units";6233
"Mariehamn";"Household-dwelling units living in terraced houses and detached houses, %";41.3
"Mariehamn";"Household-dwelling units living in rental dwellings, %";.
"Mariehamn";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Mariehamn";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Mariehamn";"Economic dependency ratio";.
"Mariehamn";"Workplace self-sufficiency";.
"Mariehamn";"Employed labour force resident in the area";.
"Mariehamn";"Employment rate of persons aged 20 to 64, %";.
"Mariehamn";"Employees working in their municipality of residence, share of employed persons, %";.
"Mariehamn";"Share of unemployed persons in the labour force, %";.
"Mariehamn";"Share of pensioners in the population, %";.
"Mariehamn";"Jobs in the area";.
"Mariehamn";"Share of jobs in primary production, %";.
"Mariehamn";"Share of jobs in secondary production, %";.
"Mariehamn";"Share of jobs in services, %";.
"Marttila";"Population";1930
"Marttila";"Population change from the previous year, %";-2.4
"Marttila";"Persons aged under 15, %";15.8
"Marttila";"Persons aged 15 to 64, %";55.2
"Marttila";"Persons aged 64 or over, %";29.0
"Marttila";"Swedish-speaking, %";1.0
"Marttila";"Foreign citizens, %";2.9
"Marttila";"Degree of urbanisation, %";.
"Marttila";"Excess of births, persons";-14
"Marttila";"Intermunicipal migration gain/loss, persons";-44
"Marttila";"Families";525
"Marttila";"Household-dwelling units";960
"Marttila";"Household-dwelling units living in terraced houses and detached houses, %";94.0
"Marttila";"Household-dwelling units living in rental dwellings, %";.
"Marttila";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Marttila";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Marttila";"Economic dependency ratio";.
"Marttila";"Workplace self-sufficiency";.
"Marttila";"Employed labour force resident in the area";.
"Marttila";"Employment rate of persons aged 20 to 64, %";.
"Marttila";"Employees working in their municipality of residence, share of employed persons, %";.
"Marttila";"Share of unemployed persons in the labour force, %";.
"Marttila";"Share of pensioners in the population, %";.
"Marttila";"Jobs in the area";.
"Marttila";"Share of jobs in primary production, %";.
"Marttila";"Share of jobs in secondary production, %";.
"Marttila";"Share of jobs in services, %";.
"Masku";"Population";9619
"Masku";"Population change from the previous year, %";-0.2
"Masku";"Persons aged under 15, %";18.7
"Masku";"Persons aged 15 to 64, %";61.7
"Masku";"Persons aged 64 or over, %";19.6
"Masku";"Swedish-speaking, %";1.2
"Masku";"Foreign citizens, %";1.8
"Masku";"Degree of urbanisation, %";.
"Masku";"Excess of births, persons";-5
"Masku";"Intermunicipal migration gain/loss, persons";-36
"Masku";"Families";2943
"Masku";"Household-dwelling units";3999
"Masku";"Household-dwelling units living in terraced houses and detached houses, %";94.0
"Masku";"Household-dwelling units living in rental dwellings, %";.
"Masku";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Masku";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Masku";"Economic dependency ratio";.
"Masku";"Workplace self-sufficiency";.
"Masku";"Employed labour force resident in the area";.
"Masku";"Employment rate of persons aged 20 to 64, %";.
"Masku";"Employees working in their municipality of residence, share of employed persons, %";.
"Masku";"Share of unemployed persons in the labour force, %";.
"Masku";"Share of pensioners in the population, %";.
"Masku";"Jobs in the area";.
"Masku";"Share of jobs in primary production, %";.
"Masku";"Share of jobs in secondary production, %";.
"Masku";"Share of jobs in services, %";.
"Merijärvi";"Population";1055
"Merijärvi";"Population change from the previous year, %";-1.1
"Merijärvi";"Persons aged under 15, %";25.1
"Merijärvi";"Persons aged 15 to 64, %";48.7
"Merijärvi";"Persons aged 64 or over, %";26.2
"Merijärvi";"Swedish-speaking, %";0.3
"Merijärvi";"Foreign citizens, %";0.2
"Merijärvi";"Degree of urbanisation, %";.
"Merijärvi";"Excess of births, persons";6
"Merijärvi";"Intermunicipal migration gain/loss, persons";-18
"Merijärvi";"Families";248
"Merijärvi";"Household-dwelling units";428
"Merijärvi";"Household-dwelling units living in terraced houses and detached houses, %";97.9
"Merijärvi";"Household-dwelling units living in rental dwellings, %";.
"Merijärvi";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Merijärvi";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Merijärvi";"Economic dependency ratio";.
"Merijärvi";"Workplace self-sufficiency";.
"Merijärvi";"Employed labour force resident in the area";.
"Merijärvi";"Employment rate of persons aged 20 to 64, %";.
"Merijärvi";"Employees working in their municipality of residence, share of employed persons, %";.
"Merijärvi";"Share of unemployed persons in the labour force, %";.
"Merijärvi";"Share of pensioners in the population, %";.
"Merijärvi";"Jobs in the area";.
"Merijärvi";"Share of jobs in primary production, %";.
"Merijärvi";"Share of jobs in secondary production, %";.
"Merijärvi";"Share of jobs in services, %";.
"Merikarvia";"Population";2966
"Merikarvia";"Population change from the previous year, %";0.0
"Merikarvia";"Persons aged under 15, %";14.8
"Merikarvia";"Persons aged 15 to 64, %";48.8
"Merikarvia";"Persons aged 64 or over, %";36.3
"Merikarvia";"Swedish-speaking, %";0.5
"Merikarvia";"Foreign citizens, %";2.8
"Merikarvia";"Degree of urbanisation, %";.
"Merikarvia";"Excess of births, persons";-38
"Merikarvia";"Intermunicipal migration gain/loss, persons";5
"Merikarvia";"Families";801
"Merikarvia";"Household-dwelling units";1457
"Merikarvia";"Household-dwelling units living in terraced houses and detached houses, %";87.4
"Merikarvia";"Household-dwelling units living in rental dwellings, %";.
"Merikarvia";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Merikarvia";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Merikarvia";"Economic dependency ratio";.
"Merikarvia";"Workplace self-sufficiency";.
"Merikarvia";"Employed labour force resident in the area";.
"Merikarvia";"Employment rate of persons aged 20 to 64, %";.
"Merikarvia";"Employees working in their municipality of residence, share of employed persons, %";.
"Merikarvia";"Share of unemployed persons in the labour force, %";.
"Merikarvia";"Share of pensioners in the population, %";.
"Merikarvia";"Jobs in the area";.
"Merikarvia";"Share of jobs in primary production, %";.
"Merikarvia";"Share of jobs in secondary production, %";.
"Merikarvia";"Share of jobs in services, %";.
"Miehikkälä";"Population";1752
"Miehikkälä";"Population change from the previous year, %";-2.2
"Miehikkälä";"Persons aged under 15, %";9.1
"Miehikkälä";"Persons aged 15 to 64, %";51.8
"Miehikkälä";"Persons aged 64 or over, %";39.1
"Miehikkälä";"Swedish-speaking, %";0.3
"Miehikkälä";"Foreign citizens, %";4.3
"Miehikkälä";"Degree of urbanisation, %";.
"Miehikkälä";"Excess of births, persons";-27
"Miehikkälä";"Intermunicipal migration gain/loss, persons";-38
"Miehikkälä";"Families";479
"Miehikkälä";"Household-dwelling units";922
"Miehikkälä";"Household-dwelling units living in terraced houses and detached houses, %";96.3
"Miehikkälä";"Household-dwelling units living in rental dwellings, %";.
"Miehikkälä";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Miehikkälä";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Miehikkälä";"Economic dependency ratio";.
"Miehikkälä";"Workplace self-sufficiency";.
"Miehikkälä";"Employed labour force resident in the area";.
"Miehikkälä";"Employment rate of persons aged 20 to 64, %";.
"Miehikkälä";"Employees working in their municipality of residence, share of employed persons, %";.
"Miehikkälä";"Share of unemployed persons in the labour force, %";.
"Miehikkälä";"Share of pensioners in the population, %";.
"Miehikkälä";"Jobs in the area";.
"Miehikkälä";"Share of jobs in primary production, %";.
"Miehikkälä";"Share of jobs in secondary production, %";.
"Miehikkälä";"Share of jobs in services, %";.
"Mikkeli";"Population";51919
"Mikkeli";"Population change from the previous year, %";-0.1
"Mikkeli";"Persons aged under 15, %";13.3
"Mikkeli";"Persons aged 15 to 64, %";58.2
"Mikkeli";"Persons aged 64 or over, %";28.5
"Mikkeli";"Swedish-speaking, %";0.2
"Mikkeli";"Foreign citizens, %";3.7
"Mikkeli";"Degree of urbanisation, %";.
"Mikkeli";"Excess of births, persons";-385
"Mikkeli";"Intermunicipal migration gain/loss, persons";-152
"Mikkeli";"Families";13630
"Mikkeli";"Household-dwelling units";27730
"Mikkeli";"Household-dwelling units living in terraced houses and detached houses, %";54.4
"Mikkeli";"Household-dwelling units living in rental dwellings, %";.
"Mikkeli";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Mikkeli";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Mikkeli";"Economic dependency ratio";.
"Mikkeli";"Workplace self-sufficiency";.
"Mikkeli";"Employed labour force resident in the area";.
"Mikkeli";"Employment rate of persons aged 20 to 64, %";.
"Mikkeli";"Employees working in their municipality of residence, share of employed persons, %";.
"Mikkeli";"Share of unemployed persons in the labour force, %";.
"Mikkeli";"Share of pensioners in the population, %";.
"Mikkeli";"Jobs in the area";.
"Mikkeli";"Share of jobs in primary production, %";.
"Mikkeli";"Share of jobs in secondary production, %";.
"Mikkeli";"Share of jobs in services, %";.
"Muhos";"Population";8827
"Muhos";"Population change from the previous year, %";-0.6
"Muhos";"Persons aged under 15, %";22.1
"Muhos";"Persons aged 15 to 64, %";58.0
"Muhos";"Persons aged 64 or over, %";19.9
"Muhos";"Swedish-speaking, %";0.1
"Muhos";"Foreign citizens, %";1.1
"Muhos";"Degree of urbanisation, %";.
"Muhos";"Excess of births, persons";-8
"Muhos";"Intermunicipal migration gain/loss, persons";-59
"Muhos";"Families";2282
"Muhos";"Household-dwelling units";3707
"Muhos";"Household-dwelling units living in terraced houses and detached houses, %";91.4
"Muhos";"Household-dwelling units living in rental dwellings, %";.
"Muhos";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Muhos";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Muhos";"Economic dependency ratio";.
"Muhos";"Workplace self-sufficiency";.
"Muhos";"Employed labour force resident in the area";.
"Muhos";"Employment rate of persons aged 20 to 64, %";.
"Muhos";"Employees working in their municipality of residence, share of employed persons, %";.
"Muhos";"Share of unemployed persons in the labour force, %";.
"Muhos";"Share of pensioners in the population, %";.
"Muhos";"Jobs in the area";.
"Muhos";"Share of jobs in primary production, %";.
"Muhos";"Share of jobs in secondary production, %";.
"Muhos";"Share of jobs in services, %";.
"Multia";"Population";1430
"Multia";"Population change from the previous year, %";-3.2
"Multia";"Persons aged under 15, %";12.3
"Multia";"Persons aged 15 to 64, %";48.3
"Multia";"Persons aged 64 or over, %";39.4
"Multia";"Swedish-speaking, %";0.3
"Multia";"Foreign citizens, %";2.4
"Multia";"Degree of urbanisation, %";.
"Multia";"Excess of births, persons";-25
"Multia";"Intermunicipal migration gain/loss, persons";-31
"Multia";"Families";380
"Multia";"Household-dwelling units";736
"Multia";"Household-dwelling units living in terraced houses and detached houses, %";94.6
"Multia";"Household-dwelling units living in rental dwellings, %";.
"Multia";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Multia";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Multia";"Economic dependency ratio";.
"Multia";"Workplace self-sufficiency";.
"Multia";"Employed labour force resident in the area";.
"Multia";"Employment rate of persons aged 20 to 64, %";.
"Multia";"Employees working in their municipality of residence, share of employed persons, %";.
"Multia";"Share of unemployed persons in the labour force, %";.
"Multia";"Share of pensioners in the population, %";.
"Multia";"Jobs in the area";.
"Multia";"Share of jobs in primary production, %";.
"Multia";"Share of jobs in secondary production, %";.
"Multia";"Share of jobs in services, %";.
"Muonio";"Population";2325
"Muonio";"Population change from the previous year, %";1.9
"Muonio";"Persons aged under 15, %";14.7
"Muonio";"Persons aged 15 to 64, %";57.5
"Muonio";"Persons aged 64 or over, %";27.9
"Muonio";"Swedish-speaking, %";0.5
"Muonio";"Foreign citizens, %";3.9
"Muonio";"Degree of urbanisation, %";.
"Muonio";"Excess of births, persons";-19
"Muonio";"Intermunicipal migration gain/loss, persons";54
"Muonio";"Families";614
"Muonio";"Household-dwelling units";1066
"Muonio";"Household-dwelling units living in terraced houses and detached houses, %";92.1
"Muonio";"Household-dwelling units living in rental dwellings, %";.
"Muonio";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Muonio";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Muonio";"Economic dependency ratio";.
"Muonio";"Workplace self-sufficiency";.
"Muonio";"Employed labour force resident in the area";.
"Muonio";"Employment rate of persons aged 20 to 64, %";.
"Muonio";"Employees working in their municipality of residence, share of employed persons, %";.
"Muonio";"Share of unemployed persons in the labour force, %";.
"Muonio";"Share of pensioners in the population, %";.
"Muonio";"Jobs in the area";.
"Muonio";"Share of jobs in primary production, %";.
"Muonio";"Share of jobs in secondary production, %";.
"Muonio";"Share of jobs in services, %";.
"Korsholm";"Population";19763
"Korsholm";"Population change from the previous year, %";0.5
"Korsholm";"Persons aged under 15, %";18.9
"Korsholm";"Persons aged 15 to 64, %";58.2
"Korsholm";"Persons aged 64 or over, %";23.0
"Korsholm";"Swedish-speaking, %";68.2
"Korsholm";"Foreign citizens, %";2.6
"Korsholm";"Degree of urbanisation, %";.
"Korsholm";"Excess of births, persons";-7
"Korsholm";"Intermunicipal migration gain/loss, persons";33
"Korsholm";"Families";5881
"Korsholm";"Household-dwelling units";8432
"Korsholm";"Household-dwelling units living in terraced houses and detached houses, %";88.4
"Korsholm";"Household-dwelling units living in rental dwellings, %";.
"Korsholm";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Korsholm";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Korsholm";"Economic dependency ratio";.
"Korsholm";"Workplace self-sufficiency";.
"Korsholm";"Employed labour force resident in the area";.
"Korsholm";"Employment rate of persons aged 20 to 64, %";.
"Korsholm";"Employees working in their municipality of residence, share of employed persons, %";.
"Korsholm";"Share of unemployed persons in the labour force, %";.
"Korsholm";"Share of pensioners in the population, %";.
"Korsholm";"Jobs in the area";.
"Korsholm";"Share of jobs in primary production, %";.
"Korsholm";"Share of jobs in secondary production, %";.
"Korsholm";"Share of jobs in services, %";.
"Muurame";"Population";10551
"Muurame";"Population change from the previous year, %";0.6
"Muurame";"Persons aged under 15, %";20.5
"Muurame";"Persons aged 15 to 64, %";59.5
"Muurame";"Persons aged 64 or over, %";20.1
"Muurame";"Swedish-speaking, %";0.2
"Muurame";"Foreign citizens, %";1.2
"Muurame";"Degree of urbanisation, %";.
"Muurame";"Excess of births, persons";13
"Muurame";"Intermunicipal migration gain/loss, persons";44
"Muurame";"Families";3042
"Muurame";"Household-dwelling units";4463
"Muurame";"Household-dwelling units living in terraced houses and detached houses, %";77.7
"Muurame";"Household-dwelling units living in rental dwellings, %";.
"Muurame";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Muurame";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Muurame";"Economic dependency ratio";.
"Muurame";"Workplace self-sufficiency";.
"Muurame";"Employed labour force resident in the area";.
"Muurame";"Employment rate of persons aged 20 to 64, %";.
"Muurame";"Employees working in their municipality of residence, share of employed persons, %";.
"Muurame";"Share of unemployed persons in the labour force, %";.
"Muurame";"Share of pensioners in the population, %";.
"Muurame";"Jobs in the area";.
"Muurame";"Share of jobs in primary production, %";.
"Muurame";"Share of jobs in secondary production, %";.
"Muurame";"Share of jobs in services, %";.
"Mynämäki";"Population";7515
"Mynämäki";"Population change from the previous year, %";-0.3
"Mynämäki";"Persons aged under 15, %";14.8
"Mynämäki";"Persons aged 15 to 64, %";56.8
"Mynämäki";"Persons aged 64 or over, %";28.4
"Mynämäki";"Swedish-speaking, %";0.9
"Mynämäki";"Foreign citizens, %";3.0
"Mynämäki";"Degree of urbanisation, %";.
"Mynämäki";"Excess of births, persons";-27
"Mynämäki";"Intermunicipal migration gain/loss, persons";-34
"Mynämäki";"Families";2194
"Mynämäki";"Household-dwelling units";3580
"Mynämäki";"Household-dwelling units living in terraced houses and detached houses, %";89.0
"Mynämäki";"Household-dwelling units living in rental dwellings, %";.
"Mynämäki";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Mynämäki";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Mynämäki";"Economic dependency ratio";.
"Mynämäki";"Workplace self-sufficiency";.
"Mynämäki";"Employed labour force resident in the area";.
"Mynämäki";"Employment rate of persons aged 20 to 64, %";.
"Mynämäki";"Employees working in their municipality of residence, share of employed persons, %";.
"Mynämäki";"Share of unemployed persons in the labour force, %";.
"Mynämäki";"Share of pensioners in the population, %";.
"Mynämäki";"Jobs in the area";.
"Mynämäki";"Share of jobs in primary production, %";.
"Mynämäki";"Share of jobs in secondary production, %";.
"Mynämäki";"Share of jobs in services, %";.
"Myrskylä";"Population";1715
"Myrskylä";"Population change from the previous year, %";-2.8
"Myrskylä";"Persons aged under 15, %";14.0
"Myrskylä";"Persons aged 15 to 64, %";54.9
"Myrskylä";"Persons aged 64 or over, %";31.1
"Myrskylä";"Swedish-speaking, %";9.3
"Myrskylä";"Foreign citizens, %";3.6
"Myrskylä";"Degree of urbanisation, %";.
"Myrskylä";"Excess of births, persons";-19
"Myrskylä";"Intermunicipal migration gain/loss, persons";-32
"Myrskylä";"Families";486
"Myrskylä";"Household-dwelling units";830
"Myrskylä";"Household-dwelling units living in terraced houses and detached houses, %";96.3
"Myrskylä";"Household-dwelling units living in rental dwellings, %";.
"Myrskylä";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Myrskylä";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Myrskylä";"Economic dependency ratio";.
"Myrskylä";"Workplace self-sufficiency";.
"Myrskylä";"Employed labour force resident in the area";.
"Myrskylä";"Employment rate of persons aged 20 to 64, %";.
"Myrskylä";"Employees working in their municipality of residence, share of employed persons, %";.
"Myrskylä";"Share of unemployed persons in the labour force, %";.
"Myrskylä";"Share of pensioners in the population, %";.
"Myrskylä";"Jobs in the area";.
"Myrskylä";"Share of jobs in primary production, %";.
"Myrskylä";"Share of jobs in secondary production, %";.
"Myrskylä";"Share of jobs in services, %";.
"Mäntsälä";"Population";20957
"Mäntsälä";"Population change from the previous year, %";0.2
"Mäntsälä";"Persons aged under 15, %";17.9
"Mäntsälä";"Persons aged 15 to 64, %";61.3
"Mäntsälä";"Persons aged 64 or over, %";20.8
"Mäntsälä";"Swedish-speaking, %";0.8
"Mäntsälä";"Foreign citizens, %";4.0
"Mäntsälä";"Degree of urbanisation, %";.
"Mäntsälä";"Excess of births, persons";-45
"Mäntsälä";"Intermunicipal migration gain/loss, persons";-68
"Mäntsälä";"Families";5839
"Mäntsälä";"Household-dwelling units";9394
"Mäntsälä";"Household-dwelling units living in terraced houses and detached houses, %";77.2
"Mäntsälä";"Household-dwelling units living in rental dwellings, %";.
"Mäntsälä";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Mäntsälä";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Mäntsälä";"Economic dependency ratio";.
"Mäntsälä";"Workplace self-sufficiency";.
"Mäntsälä";"Employed labour force resident in the area";.
"Mäntsälä";"Employment rate of persons aged 20 to 64, %";.
"Mäntsälä";"Employees working in their municipality of residence, share of employed persons, %";.
"Mäntsälä";"Share of unemployed persons in the labour force, %";.
"Mäntsälä";"Share of pensioners in the population, %";.
"Mäntsälä";"Jobs in the area";.
"Mäntsälä";"Share of jobs in primary production, %";.
"Mäntsälä";"Share of jobs in secondary production, %";.
"Mäntsälä";"Share of jobs in services, %";.
"Mänttä-Vilppula";"Population";9271
"Mänttä-Vilppula";"Population change from the previous year, %";-1.0
"Mänttä-Vilppula";"Persons aged under 15, %";10.9
"Mänttä-Vilppula";"Persons aged 15 to 64, %";51.0
"Mänttä-Vilppula";"Persons aged 64 or over, %";38.1
"Mänttä-Vilppula";"Swedish-speaking, %";0.2
"Mänttä-Vilppula";"Foreign citizens, %";3.2
"Mänttä-Vilppula";"Degree of urbanisation, %";.
"Mänttä-Vilppula";"Excess of births, persons";-131
"Mänttä-Vilppula";"Intermunicipal migration gain/loss, persons";-54
"Mänttä-Vilppula";"Families";2526
"Mänttä-Vilppula";"Household-dwelling units";5084
"Mänttä-Vilppula";"Household-dwelling units living in terraced houses and detached houses, %";67.0
"Mänttä-Vilppula";"Household-dwelling units living in rental dwellings, %";.
"Mänttä-Vilppula";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Mänttä-Vilppula";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Mänttä-Vilppula";"Economic dependency ratio";.
"Mänttä-Vilppula";"Workplace self-sufficiency";.
"Mänttä-Vilppula";"Employed labour force resident in the area";.
"Mänttä-Vilppula";"Employment rate of persons aged 20 to 64, %";.
"Mänttä-Vilppula";"Employees working in their municipality of residence, share of employed persons, %";.
"Mänttä-Vilppula";"Share of unemployed persons in the labour force, %";.
"Mänttä-Vilppula";"Share of pensioners in the population, %";.
"Mänttä-Vilppula";"Jobs in the area";.
"Mänttä-Vilppula";"Share of jobs in primary production, %";.
"Mänttä-Vilppula";"Share of jobs in secondary production, %";.
"Mänttä-Vilppula";"Share of jobs in services, %";.
"Mäntyharju";"Population";5522
"Mäntyharju";"Population change from the previous year, %";-0.8
"Mäntyharju";"Persons aged under 15, %";10.6
"Mäntyharju";"Persons aged 15 to 64, %";50.2
"Mäntyharju";"Persons aged 64 or over, %";39.2
"Mäntyharju";"Swedish-speaking, %";0.2
"Mäntyharju";"Foreign citizens, %";3.7
"Mäntyharju";"Degree of urbanisation, %";.
"Mäntyharju";"Excess of births, persons";-86
"Mäntyharju";"Intermunicipal migration gain/loss, persons";-29
"Mäntyharju";"Families";1445
"Mäntyharju";"Household-dwelling units";2994
"Mäntyharju";"Household-dwelling units living in terraced houses and detached houses, %";81.4
"Mäntyharju";"Household-dwelling units living in rental dwellings, %";.
"Mäntyharju";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Mäntyharju";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Mäntyharju";"Economic dependency ratio";.
"Mäntyharju";"Workplace self-sufficiency";.
"Mäntyharju";"Employed labour force resident in the area";.
"Mäntyharju";"Employment rate of persons aged 20 to 64, %";.
"Mäntyharju";"Employees working in their municipality of residence, share of employed persons, %";.
