"11ra -- Tunnuslukuja väestöstä alueittain, 1990-2024"

"Muurame";"Maapinta-ala, km²";144.06
"Mynämäki";"Maapinta-ala, km²";519.83
"Myrskylä";"Maapinta-ala, km²";200.47
"Mäntsälä";"Maapinta-ala, km²";580.90
"Mänttä-Vilppula";"Maapinta-ala, km²";534.78
"Mäntyharju";"Maapinta-ala, km²";981.31
"Naantali";"Maapinta-ala, km²";312.59
"Nakkila";"Maapinta-ala, km²";182.93
"Nivala";"Maapinta-ala, km²";527.32
"Nokia";"Maapinta-ala, km²";288.32
"Nousiainen";"Maapinta-ala, km²";198.94
"Nurmes";"Maapinta-ala, km²";2401.58
"Nurmijärvi";"Maapinta-ala, km²";361.91
"Närpiö";"Maapinta-ala, km²";977.77
"Orimattila";"Maapinta-ala, km²";785.38
"Oripää";"Maapinta-ala, km²";117.78
"Orivesi";"Maapinta-ala, km²";799.72
"Oulainen";"Maapinta-ala, km²";587.56
"Oulu";"Maapinta-ala, km²";2972.52
"Outokumpu";"Maapinta-ala, km²";446.25
"Padasjoki";"Maapinta-ala, km²";523.10
"Paimio";"Maapinta-ala, km²";238.52
"Paltamo";"Maapinta-ala, km²";918.81
"Parainen";"Maapinta-ala, km²";884.04
"Parikkala";"Maapinta-ala, km²";591.91
"Parkano";"Maapinta-ala, km²";852.91
"Pedersören kunta";"Maapinta-ala, km²";794.24
"Pelkosenniemi";"Maapinta-ala, km²";1836.29
"Pello";"Maapinta-ala, km²";1738.16
"Perho";"Maapinta-ala, km²";747.86
"Petäjävesi";"Maapinta-ala, km²";456.42
"Pieksämäki";"Maapinta-ala, km²";1569.02
"Pielavesi";"Maapinta-ala, km²";1153.23
"Pietarsaari";"Maapinta-ala, km²";88.52
"Pihtipudas";"Maapinta-ala, km²";1074.94
"Pirkkala";"Maapinta-ala, km²";81.43
"Polvijärvi";"Maapinta-ala, km²";804.62
"Pomarkku";"Maapinta-ala, km²";301.22
"Pori";"Maapinta-ala, km²";1156.48
"Pornainen";"Maapinta-ala, km²";146.53
"Porvoo";"Maapinta-ala, km²";654.92
"Posio";"Maapinta-ala, km²";3039.66
"Pudasjärvi";"Maapinta-ala, km²";5638.43
"Pukkila";"Maapinta-ala, km²";145.09
"Punkalaidun";"Maapinta-ala, km²";361.10
"Puolanka";"Maapinta-ala, km²";2461.13
"Puumala";"Maapinta-ala, km²";794.12
"Pyhtää";"Maapinta-ala, km²";324.63
"Pyhäjoki";"Maapinta-ala, km²";543.63
"Pyhäjärvi";"Maapinta-ala, km²";1310.32
"Pyhäntä";"Maapinta-ala, km²";810.16
"Pyhäranta";"Maapinta-ala, km²";143.67
"Pälkäne";"Maapinta-ala, km²";560.68
"Pöytyä";"Maapinta-ala, km²";749.98
"Raahe";"Maapinta-ala, km²";1013.78
"Raasepori";"Maapinta-ala, km²";1152.14
"Raisio";"Maapinta-ala, km²";48.76
"Rantasalmi";"Maapinta-ala, km²";559.65
"Ranua";"Maapinta-ala, km²";3454.19
"Rauma";"Maapinta-ala, km²";496.30
"Rautalampi";"Maapinta-ala, km²";538.95
"Rautavaara";"Maapinta-ala, km²";1150.81
"Rautjärvi";"Maapinta-ala, km²";351.48
"Reisjärvi";"Maapinta-ala, km²";474.40
"Riihimäki";"Maapinta-ala, km²";121.01
